,unit,carriage,c_unload,geo,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982
137,MIO_TKM,HIRE,BE,UK,271.0,241.0,274.0,253.0,301.0,433.0,406.0,437.0,457.0,466.0,351.0,402.0,407.0,380.0,363.0,358.0,353.0,312.0,374.0,455.0,404.0,413.0,410.0,358.0,288.0,262.0,232.0,182.0,163.0,163.0,135.0,111.0,128.0,89.0,105.0,108.0,93.0,81.0
138,MIO_TKM,HIRE,BG,AT,21.0,3.0,,,,,,4.0,4.0,6.0,,21.0,9.0,3.0,9.0,5.0,3.0,6.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,
139,MIO_TKM,HIRE,BG,BE,15.0,0.0,5.0,2.0,3.0,,,6.0,,,,1.0,,,3.0,2.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,
140,MIO_TKM,HIRE,BG,CY,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
141,MIO_TKM,HIRE,BG,CZ,24.0,21.0,1.0,19.0,62.0,8.0,39.0,32.0,14.0,48.0,24.0,34.0,122.0,45.0,27.0,137.0,111.0,59.0,21.0,74.0,,,,,,,,,,,,,,,,,,
142,MIO_TKM,HIRE,BG,DE,8.0,30.0,27.0,7.0,15.0,8.0,,10.0,10.0,8.0,24.0,24.0,38.0,14.0,27.0,28.0,15.0,29.0,3.0,0.0,1.0,76.0,44.0,7.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
143,MIO_TKM,HIRE,BG,DK,,,,,,,,,,,,,,,,10.0,4.0,,7.0,13.0,4.0,22.0,,10.0,9.0,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
144,MIO_TKM,HIRE,BG,EE,,31.0,,,,27.0,,10.0,,2.0,10.0,18.0,,9.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,
145,MIO_TKM,HIRE,BG,EL,95.0,70.0,27.0,9.0,8.0,5.0,3.0,5.0,14.0,19.0,,16.0,28.0,13.0,4.0,4.0,26.0,,,,,28.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
146,MIO_TKM,HIRE,BG,ES,39.0,,,38.0,,,,44.0,35.0,,31.0,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,
147,MIO_TKM,HIRE,BG,EU15,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,29.0,,,,,,,,,,
148,MIO_TKM,HIRE,BG,FI,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,
149,MIO_TKM,HIRE,BG,FR,,,,8.0,,,,,,,,,,,,,4.0,12.0,11.0,7.0,19.0,20.0,0.0,20.0,14.0,,12.0,14.0,,11.0,2.0,3.0,,,,,,
150,MIO_TKM,HIRE,BG,HR,1.0,6.0,2.0,,1.0,2.0,3.0,2.0,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,MIO_TKM,HIRE,BG,HU,33.0,45.0,17.0,11.0,33.0,19.0,40.0,34.0,22.0,38.0,39.0,43.0,34.0,26.0,12.0,18.0,8.0,2.0,5.0,,,,,,,,,,,,,,,,,,,
152,MIO_TKM,HIRE,BG,IE,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,
153,MIO_TKM,HIRE,BG,IT,,,,,,,,,,,,39.0,,,10.0,17.0,,,,22.0,34.0,,30.0,,,0.0,0.0,0.0,,1.0,,,,,,,,
154,MIO_TKM,HIRE,BG,LT,7.0,,49.0,39.0,17.0,14.0,15.0,,,26.0,20.0,15.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,
155,MIO_TKM,HIRE,BG,LV,,40.0,14.0,10.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,MIO_TKM,HIRE,BG,NL,,11.0,,,,,6.0,7.0,,4.0,5.0,19.0,7.0,22.0,15.0,9.0,5.0,31.0,15.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,,,,,,,
157,MIO_TKM,HIRE,BG,NO,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,MIO_TKM,HIRE,BG,PL,151.0,212.0,37.0,257.0,145.0,154.0,24.0,198.0,41.0,55.0,212.0,75.0,156.0,25.0,16.0,19.0,,,,,,,,,,,,,,,,,,,,,,
159,MIO_TKM,HIRE,BG,RO,64.0,87.0,107.0,115.0,104.0,114.0,96.0,88.0,95.0,56.0,77.0,44.0,35.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,
160,MIO_TKM,HIRE,BG,SE,,,,,,,,44.0,,,,,3.0,,,14.0,,,,1.0,1.0,1.0,,0.0,2.0,,,,,,,,,,,,,
161,MIO_TKM,HIRE,BG,SI,,3.0,5.0,,,2.0,2.0,,14.0,14.0,6.0,5.0,1.0,6.0,3.0,1.0,,0.0,10.0,,,,,,,,,,,,,,,,,,,
162,MIO_TKM,HIRE,BG,SK,17.0,35.0,22.0,35.0,,,16.0,15.0,20.0,3.0,28.0,31.0,28.0,9.0,10.0,,19.0,,,,,,,,,,,,,,,,,,,,,
163,MIO_TKM,HIRE,BG,UK,,,,,,,2.0,6.0,4.0,0.0,,,,,,,,,12.0,,9.0,7.0,,8.0,13.0,15.0,21.0,15.0,9.0,,,,,,,,,
164,MIO_TKM,HIRE,BH,NO,,,,,,,,,,,,,,,,,,,,8.0,2.0,,,,,,,,,,,,,,,,,
165,MIO_TKM,HIRE,BY,AT,,,,,24.0,,,,,,3.0,,,,0.0,1.0,1.0,1.0,3.0,1.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
166,MIO_TKM,HIRE,BY,BG,,10.0,,,79.0,,52.0,,4.0,22.0,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,
167,MIO_TKM,HIRE,BY,CZ,0.0,,,,15.0,2.0,,22.0,,12.0,8.0,,9.0,1.0,,1.0,12.0,,,7.0,,,,,,,,,,,,,,,,,,
168,MIO_TKM,HIRE,BY,DE,2.0,,15.0,,7.0,9.0,7.0,2.0,,,,16.0,13.0,4.0,15.0,1.0,12.0,5.0,10.0,,,55.0,11.0,6.0,,,,,,,,,,,,,,
169,MIO_TKM,HIRE,BY,DK,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,
170,MIO_TKM,HIRE,BY,EE,,,,8.0,9.0,16.0,16.0,20.0,16.0,11.0,5.0,17.0,12.0,13.0,7.0,,,,,,,,,,,,,,,,,,,,,,,
171,MIO_TKM,HIRE,BY,EL,,,43.0,,,,4.0,,,,5.0,7.0,29.0,16.0,9.0,,,,,,,2.0,5.0,0.0,,,,,,,,,,,,,,
172,MIO_TKM,HIRE,BY,ES,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,MIO_TKM,HIRE,BY,FI,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
174,MIO_TKM,HIRE,BY,FR,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,
175,MIO_TKM,HIRE,BY,HR,9.0,,,3.0,2.0,10.0,9.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,MIO_TKM,HIRE,BY,HU,,0.0,0.0,0.0,1.0,1.0,0.0,10.0,9.0,5.0,1.0,,13.0,8.0,3.0,,,,9.0,,,,,,,,,,,,,,,,,,,
177,MIO_TKM,HIRE,BY,IT,,,,,,,,,,,,13.0,,,,,8.0,,,,12.0,,,,,,,,,,,,,,,,,
178,MIO_TKM,HIRE,BY,LT,151.0,107.0,144.0,94.0,103.0,150.0,182.0,109.0,71.0,92.0,45.0,63.0,45.0,30.0,16.0,21.0,11.0,,,,,,,,,,,,,,,,,,,,,
179,MIO_TKM,HIRE,BY,LV,42.0,60.0,48.0,26.0,51.0,94.0,82.0,68.0,43.0,58.0,23.0,59.0,55.0,21.0,22.0,27.0,22.0,3.0,,,,,,,,,,,,,,,,,,,,
180,MIO_TKM,HIRE,BY,NL,,,,,,10.0,,,,,9.0,5.0,,,,,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,
181,MIO_TKM,HIRE,BY,PL,403.0,235.0,184.0,196.0,142.0,200.0,238.0,353.0,182.0,190.0,85.0,172.0,122.0,104.0,122.0,98.0,,,,,,,,,,,,,,,,,,,,,,
182,MIO_TKM,HIRE,BY,RO,,,,,3.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,MIO_TKM,HIRE,BY,SI,,,,,4.0,,,,7.0,2.0,,14.0,7.0,11.0,,10.0,,,,,,,,,,,,,,,,,,,,,,
184,MIO_TKM,HIRE,BY,SK,2.0,,,,,,13.0,8.0,5.0,2.0,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
185,MIO_TKM,HIRE,BY,UK,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
186,MIO_TKM,HIRE,CH,AT,98.0,140.0,136.0,150.0,134.0,137.0,176.0,217.0,219.0,246.0,231.0,185.0,216.0,217.0,197.0,214.0,209.0,196.0,180.0,181.0,170.0,96.0,92.0,92.0,141.0,,,,,,,,,,,,,
187,MIO_TKM,HIRE,CH,BE,77.0,79.0,65.0,96.0,97.0,56.0,51.0,59.0,68.0,86.0,90.0,73.0,115.0,105.0,131.0,135.0,143.0,171.0,205.0,134.0,105.0,138.0,124.0,132.0,,48.0,52.0,67.0,79.0,87.0,125.0,111.0,99.0,0.0,69.0,78.0,0.0,0.0
188,MIO_TKM,HIRE,CH,BG,,24.0,39.0,,,18.0,19.0,,,25.0,75.0,34.0,,64.0,,,,,,,,,,,,,,,,,,,,,,,,
189,MIO_TKM,HIRE,CH,CY,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
190,MIO_TKM,HIRE,CH,CZ,84.0,90.0,85.0,121.0,210.0,191.0,242.0,202.0,211.0,163.0,220.0,154.0,140.0,173.0,109.0,134.0,160.0,105.0,84.0,108.0,,,,,,,,,,,,,,,,,,
191,MIO_TKM,HIRE,CH,DE,1752.0,1873.0,1901.0,2116.0,2172.0,2253.0,2295.0,2213.0,2347.0,2244.0,1894.0,2194.0,2117.0,2053.0,2085.0,1870.0,1794.0,1319.0,1248.0,1088.0,1123.0,887.0,810.0,805.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,MIO_TKM,HIRE,CH,DK,3.0,21.0,10.0,11.0,10.0,26.0,12.0,30.0,18.0,19.0,66.0,91.0,83.0,87.0,120.0,72.0,128.0,129.0,127.0,104.0,122.0,97.0,115.0,118.0,115.0,118.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,MIO_TKM,HIRE,CH,EE,,9.0,5.0,,,18.0,19.0,,16.0,20.0,,42.0,22.0,,11.0,,33.0,,,,,,,,,,,,,,,,,,,,,
194,MIO_TKM,HIRE,CH,EL,12.0,45.0,58.0,50.0,24.0,26.0,13.0,23.0,19.0,9.0,16.0,26.0,12.0,8.0,15.0,32.0,17.0,,,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,MIO_TKM,HIRE,CH,ES,768.0,552.0,676.0,474.0,695.0,688.0,485.0,383.0,393.0,393.0,558.0,502.0,280.0,399.0,432.0,402.0,432.0,321.0,269.0,308.0,207.0,282.0,218.0,231.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
196,MIO_TKM,HIRE,CH,EU15,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.0,1157.0,,,,,,,,,,
197,MIO_TKM,HIRE,CH,FI,,,,,,,19.0,,,0.0,2.0,4.0,1.0,,9.0,15.0,1.0,2.0,2.0,6.0,17.0,0.0,,0.0,,,,,,,,,,,,,,
198,MIO_TKM,HIRE,CH,FR,355.0,413.0,463.0,461.0,443.0,463.0,482.0,535.0,458.0,465.0,363.0,441.0,476.0,443.0,481.0,571.0,518.0,587.0,492.0,634.0,617.0,524.0,0.0,584.0,479.0,389.0,380.0,387.0,285.0,335.0,388.0,294.0,254.0,236.0,256.0,258.0,187.0,0.0
199,MIO_TKM,HIRE,CH,HR,24.0,39.0,19.0,8.0,16.0,31.0,27.0,33.0,5.0,8.0,31.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
200,MIO_TKM,HIRE,CH,HU,103.0,69.0,106.0,73.0,80.0,78.0,107.0,49.0,122.0,68.0,89.0,79.0,65.0,46.0,53.0,41.0,28.0,21.0,41.0,,,,,,,,,,,,,,,,,,,
201,MIO_TKM,HIRE,CH,IE,12.0,21.0,25.0,14.0,20.0,11.0,12.0,22.0,15.0,10.0,15.0,17.0,,2.0,24.0,4.0,10.0,6.0,3.0,6.0,6.0,,,,,,6.0,,5.0,5.0,5.0,4.0,,,4.0,4.0,1.0,
202,MIO_TKM,HIRE,CH,IT,659.0,611.0,492.0,445.0,364.0,655.0,632.0,647.0,733.0,835.0,760.0,696.0,382.0,544.0,644.0,619.0,595.0,434.0,555.0,477.0,494.0,,387.0,1002.0,413.0,440.0,413.0,435.0,580.0,280.0,364.0,,,,,,,
203,MIO_TKM,HIRE,CH,LI,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,MIO_TKM,HIRE,CH,LT,43.0,,42.0,21.0,50.0,71.0,19.0,78.0,38.0,13.0,50.0,53.0,42.0,21.0,14.0,20.0,26.0,,,,,,,,,,,,,,,,,,,,,
205,MIO_TKM,HIRE,CH,LU,5.0,12.0,9.0,22.0,19.0,28.0,18.0,20.0,20.0,20.0,22.0,14.0,19.0,20.0,22.0,16.0,19.0,25.0,12.0,5.0,9.0,,0.0,1.0,1.0,5.0,11.0,3.0,,,,,,3.0,0.0,,,
206,MIO_TKM,HIRE,CH,LV,13.0,2.0,,,,23.0,12.0,6.0,27.0,18.0,,15.0,60.0,8.0,21.0,14.0,,5.0,,,,,,,,,,,,,,,,,,,,
207,MIO_TKM,HIRE,CH,NL,329.0,329.0,305.0,358.0,329.0,322.0,383.0,373.0,358.0,394.0,375.0,499.0,450.0,524.0,512.0,539.0,471.0,458.0,406.0,424.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,442.0,409.0,379.0,328.0,0.0,259.0,0.0,0.0
208,MIO_TKM,HIRE,CH,NO,1.0,,,,67.0,3.0,25.0,18.0,0.0,26.0,6.0,66.0,18.0,13.0,31.0,25.0,42.0,39.0,27.0,25.0,28.0,0.0,0.0,,,,,,,,,,,,,,,
209,MIO_TKM,HIRE,CH,PL,270.0,612.0,1146.0,565.0,326.0,758.0,596.0,574.0,499.0,480.0,366.0,280.0,217.0,281.0,95.0,187.0,,,,,,,,,,,,,,,,,,,,,,
210,MIO_TKM,HIRE,CH,PT,162.0,187.0,147.0,154.0,204.0,177.0,136.0,187.0,91.0,42.0,219.0,133.0,173.0,148.0,100.0,160.0,103.0,181.0,95.0,148.0,130.0,154.0,107.0,78.0,,48.0,119.0,69.0,51.0,73.0,83.0,33.0,22.0,0.0,,,,
211,MIO_TKM,HIRE,CH,RO,66.0,71.0,35.0,46.0,35.0,51.0,64.0,45.0,17.0,31.0,17.0,83.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,
212,MIO_TKM,HIRE,CH,SE,2.0,,3.0,4.0,,,20.0,11.0,15.0,6.0,14.0,1.0,7.0,13.0,3.0,10.0,17.0,6.0,9.0,23.0,,19.0,24.0,28.0,29.0,,,,,,,,,,,,,
213,MIO_TKM,HIRE,CH,SI,48.0,42.0,94.0,89.0,81.0,72.0,54.0,54.0,32.0,28.0,37.0,53.0,39.0,20.0,26.0,12.0,6.0,20.0,13.0,,,,,,,,,,,,,,,,,,,
214,MIO_TKM,HIRE,CH,SK,170.0,136.0,152.0,166.0,74.0,78.0,141.0,129.0,129.0,103.0,53.0,136.0,57.0,85.0,113.0,17.0,30.0,,,,,,,,,,,,,,,,,,,,,
215,MIO_TKM,HIRE,CH,UK,32.0,55.0,39.0,38.0,41.0,37.0,60.0,57.0,67.0,65.0,54.0,70.0,62.0,75.0,84.0,90.0,268.0,255.0,148.0,198.0,211.0,247.0,264.0,244.0,231.0,233.0,206.0,196.0,111.0,149.0,116.0,108.0,0.0,0.0,95.0,104.0,95.0,96.0
216,MIO_TKM,HIRE,CY,BE,,,5.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,MIO_TKM,HIRE,CY,DE,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,MIO_TKM,HIRE,CY,FR,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,MIO_TKM,HIRE,CY,NL,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,MIO_TKM,HIRE,CY,UK,,5.0,,,,,,1.0,,1.0,,,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,
221,MIO_TKM,HIRE,CZ,AT,42.0,46.0,47.0,41.0,43.0,40.0,42.0,34.0,53.0,47.0,48.0,83.0,59.0,55.0,53.0,70.0,84.0,87.0,79.0,65.0,67.0,26.0,33.0,23.0,20.0,,,,,,,,,,,,,
222,MIO_TKM,HIRE,CZ,BE,11.0,2.0,5.0,2.0,12.0,13.0,16.0,6.0,11.0,8.0,18.0,20.0,6.0,6.0,7.0,9.0,10.0,5.0,13.0,4.0,17.0,,,,,,,,,,,,,,,,,
223,MIO_TKM,HIRE,CZ,BG,44.0,27.0,145.0,60.0,45.0,52.0,49.0,26.0,49.0,,,13.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,
224,MIO_TKM,HIRE,CZ,CH,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,MIO_TKM,HIRE,CZ,CY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
226,MIO_TKM,HIRE,CZ,DE,443.0,528.0,415.0,422.0,376.0,410.0,445.0,348.0,540.0,361.0,423.0,395.0,438.0,321.0,323.0,284.0,199.0,275.0,199.0,249.0,237.0,222.0,290.0,198.0,,,,,,,,,,,,,,
227,MIO_TKM,HIRE,CZ,DK,,,,6.0,3.0,5.0,,7.0,5.0,5.0,8.0,4.0,8.0,9.0,32.0,27.0,2.0,8.0,21.0,22.0,27.0,2.0,8.0,21.0,,,,,,,,,,,,,,
228,MIO_TKM,HIRE,CZ,EE,,14.0,26.0,7.0,33.0,9.0,7.0,50.0,24.0,52.0,13.0,46.0,14.0,49.0,13.0,8.0,25.0,,,,,,,,,,,,,,,,,,,,,
229,MIO_TKM,HIRE,CZ,EL,155.0,64.0,198.0,51.0,86.0,16.0,36.0,10.0,59.0,96.0,53.0,42.0,45.0,13.0,36.0,13.0,37.0,,,,,62.0,77.0,0.0,,,,,,,,,,,,,,
230,MIO_TKM,HIRE,CZ,ES,226.0,305.0,142.0,420.0,243.0,74.0,160.0,155.0,211.0,62.0,199.0,123.0,94.0,67.0,32.0,60.0,1.0,8.0,142.0,24.0,15.0,,,,,,,,,,,,,,,,,
231,MIO_TKM,HIRE,CZ,FI,,,,,,,,,,,,,6.0,7.0,,4.0,3.0,,2.0,,,,,0.0,,,,,,,,,,,,,,
232,MIO_TKM,HIRE,CZ,FR,5.0,,6.0,,8.0,9.0,,10.0,3.0,,11.0,5.0,22.0,7.0,16.0,27.0,16.0,13.0,8.0,23.0,20.0,30.0,0.0,23.0,,,,,,,,,,,,,,
233,MIO_TKM,HIRE,CZ,HR,51.0,46.0,42.0,42.0,39.0,59.0,28.0,31.0,29.0,28.0,3.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,
234,MIO_TKM,HIRE,CZ,HU,345.0,218.0,251.0,235.0,191.0,161.0,163.0,131.0,170.0,127.0,118.0,156.0,128.0,90.0,44.0,24.0,18.0,23.0,27.0,,,,,,,,,,,,,,,,,,,
235,MIO_TKM,HIRE,CZ,IE,,8.0,18.0,5.0,,,,,,,17.0,,,,8.0,18.0,7.0,,9.0,,2.0,,,,,,,,,,,,,,,,,
236,MIO_TKM,HIRE,CZ,IT,7.0,4.0,5.0,51.0,48.0,116.0,,21.0,,70.0,31.0,37.0,43.0,65.0,76.0,60.0,102.0,51.0,44.0,21.0,47.0,,,,,,,,,,,,,,,,,
237,MIO_TKM,HIRE,CZ,LT,148.0,159.0,123.0,131.0,136.0,127.0,125.0,134.0,90.0,79.0,75.0,120.0,114.0,144.0,61.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,
238,MIO_TKM,HIRE,CZ,LU,,,,,1.0,1.0,,4.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,5.0,1.0,1.0,,2.0,4.0,,,,,,,,,,,,,,,,,
239,MIO_TKM,HIRE,CZ,LV,59.0,50.0,47.0,66.0,60.0,46.0,70.0,62.0,27.0,49.0,25.0,82.0,73.0,50.0,14.0,46.0,61.0,33.0,,,,,,,,,,,,,,,,,,,,
240,MIO_TKM,HIRE,CZ,NL,43.0,33.0,31.0,29.0,34.0,39.0,14.0,63.0,50.0,43.0,75.0,57.0,40.0,38.0,44.0,67.0,27.0,51.0,48.0,49.0,55.0,0.0,0.0,0.0,,,,,,,,,,,,,,
241,MIO_TKM,HIRE,CZ,NO,,,,,,2.0,0.0,,,,,,,,,,,2.0,3.0,7.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
242,MIO_TKM,HIRE,CZ,PL,2879.0,2619.0,2747.0,3009.0,2383.0,1860.0,2141.0,1833.0,1391.0,1076.0,1095.0,617.0,689.0,618.0,553.0,424.0,,,,,,,,,,,,,,,,,,,,,,
243,MIO_TKM,HIRE,CZ,PT,91.0,90.0,94.0,86.0,7.0,,50.0,112.0,51.0,84.0,,102.0,119.0,48.0,2.0,,,,,,,3.0,22.0,,,,,,,,,,,,,,,
244,MIO_TKM,HIRE,CZ,RO,249.0,342.0,244.0,98.0,155.0,88.0,130.0,119.0,103.0,67.0,72.0,157.0,177.0,320.0,,,,,,,,,,,,,,,,,,,,,,,,
245,MIO_TKM,HIRE,CZ,SE,,,,3.0,,2.0,2.0,,8.0,,,3.0,16.0,7.0,10.0,13.0,26.0,13.0,11.0,16.0,12.0,9.0,9.0,9.0,7.0,,,,,,,,,,,,,
246,MIO_TKM,HIRE,CZ,SI,104.0,122.0,71.0,108.0,113.0,68.0,61.0,65.0,81.0,49.0,34.0,53.0,35.0,34.0,30.0,43.0,18.0,15.0,46.0,,,,,,,,,,,,,,,,,,,
247,MIO_TKM,HIRE,CZ,SK,982.0,871.0,889.0,877.0,804.0,824.0,752.0,775.0,769.0,680.0,661.0,666.0,598.0,489.0,474.0,439.0,525.0,,,,,,,,,,,,,,,,,,,,,
248,MIO_TKM,HIRE,CZ,UK,8.0,9.0,0.0,14.0,2.0,,4.0,2.0,8.0,7.0,8.0,6.0,4.0,2.0,4.0,5.0,7.0,5.0,4.0,10.0,7.0,,,,,,,,,,,,,,,,,
249,MIO_TKM,HIRE,CZ_SK,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,,8.0,0.0,
250,MIO_TKM,HIRE,CZ_SK,DE,,,,,,,,,,,,,,,,,,,,,,,,,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,MIO_TKM,HIRE,CZ_SK,DK,,,,,,,,,,,,,,,,,,,,,,,,,34.0,41.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,MIO_TKM,HIRE,CZ_SK,EL,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,MIO_TKM,HIRE,CZ_SK,ES,,,,,,,,,,,,,,,,,,,,,,75.0,33.0,94.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
254,MIO_TKM,HIRE,CZ_SK,EU15,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,27.0,,,,,,,,,,
255,MIO_TKM,HIRE,CZ_SK,FR,,,,,,,,,,,,,,,,,,,,,,,,,69.0,21.0,31.0,22.0,12.0,11.0,,7.0,,,,,,
256,MIO_TKM,HIRE,CZ_SK,IT,,,,,,,,,,,,,,,,,,,,,,,68.0,68.0,73.0,,,,,,,,,,,,,
257,MIO_TKM,HIRE,CZ_SK,LU,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,,,,,,,,,,,,
258,MIO_TKM,HIRE,CZ_SK,NL,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,23.0,20.0,16.0,15.0,8.0,0.0,9.0,0.0,0.0
259,MIO_TKM,HIRE,CZ_SK,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,
260,MIO_TKM,HIRE,CZ_SK,UK,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,11.0,13.0,12.0,7.0,5.0,3.0,,2.0,,,,1.0,,1.0,2.0
261,MIO_TKM,HIRE,DE,AT,1404.0,1428.0,1473.0,1456.0,1547.0,1548.0,1485.0,1825.0,2073.0,2007.0,2001.0,2624.0,2816.0,3004.0,2962.0,3159.0,2943.0,2987.0,2903.0,2581.0,2496.0,563.0,540.0,534.0,614.0,,,,,,,,,,,,,
262,MIO_TKM,HIRE,DE,BE,1102.0,914.0,1079.0,973.0,1108.0,931.0,1092.0,1266.0,1286.0,1385.0,1465.0,1720.0,2035.0,2087.0,2118.0,2506.0,2722.0,3200.0,3595.0,3396.0,2396.0,2893.0,3263.0,3051.0,3374.0,3457.0,3184.0,2657.0,2211.0,1850.0,1617.0,1514.0,1332.0,1254.0,1216.0,1171.0,1167.0,999.0
263,MIO_TKM,HIRE,DE,BG,382.0,686.0,805.0,931.0,1471.0,1254.0,1474.0,1325.0,1192.0,1294.0,1264.0,599.0,758.0,603.0,,,,,,,,,,,,,,,,,,,,,,,,
264,MIO_TKM,HIRE,DE,CH,191.0,143.0,182.0,155.0,276.0,164.0,257.0,373.0,375.0,429.0,302.0,458.0,,,,,,,,,,,,,,,,,,,,,,,,,,
265,MIO_TKM,HIRE,DE,CY,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,
266,MIO_TKM,HIRE,DE,CZ,2317.0,2734.0,3992.0,4538.0,5680.0,5347.0,5262.0,4477.0,4899.0,4278.0,3677.0,3960.0,3820.0,4250.0,3840.0,3880.0,3757.0,4520.0,4565.0,3878.0,,,,,,,,,,,,,,,,,,
267,MIO_TKM,HIRE,DE,DE,,,,,,,,,,,,,,,,,,,,,,,,,3472.0,,,,,,,,,,,,,
268,MIO_TKM,HIRE,DE,DK,344.0,408.0,293.0,319.0,253.0,331.0,396.0,349.0,415.0,451.0,679.0,895.0,1020.0,1253.0,1454.0,1800.0,1509.0,1521.0,1605.0,2009.0,2050.0,1662.0,2036.0,2224.0,2537.0,2248.0,2104.0,1636.0,1479.0,1209.0,1003.0,867.0,734.0,709.0,676.0,717.0,780.0,688.0
