"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2003","2003","EUR","Euro","0","Units",,,1524823946,,
"BEL","Belgium","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2004","2004","EUR","Euro","0","Units",,,1474621590,,
"BEL","Belgium","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2005","2005","EUR","Euro","0","Units",,,1406352198,"B","Break"
"BEL","Belgium","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2006","2006","EUR","Euro","0","Units",,,1339681985,,
"BEL","Belgium","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2007","2007","EUR","Euro","0","Units",,,1185969659,,
"BEL","Belgium","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2008","2008","EUR","Euro","0","Units",,,1312429068,,
"BEL","Belgium","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2009","2009","EUR","Euro","0","Units",,,1767314281,,
"BEL","Belgium","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2010","2010","EUR","Euro","0","Units",,,1878467073,"B","Break"
"BEL","Belgium","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2011","2011","EUR","Euro","0","Units",,,1631440137,,
"BEL","Belgium","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2012","2012","EUR","Euro","0","Units",,,1924864617,,
"BEL","Belgium","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2013","2013","EUR","Euro","0","Units",,,1842399714,,
"BEL","Belgium","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2014","2014","EUR","Euro","0","Units",,,1515808714,"B","Break"
"BEL","Belgium","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2015","2015","EUR","Euro","0","Units",,,1901919248,"P","Provisional value"
"BEL","Belgium","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2016","2016","EUR","Euro","0","Units",,,1799714502,,
"BEL","Belgium","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2017","2017","EUR","Euro","0","Units",,,1580566845,"P","Provisional value"
"BEL","Belgium","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","1995","1995","EUR","Euro","0","Units",,,207382828.7,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","1996","1996","EUR","Euro","0","Units",,,206041286,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","1997","1997","EUR","Euro","0","Units",,,193639021.4,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","1998","1998","EUR","Euro","0","Units",,,193912178.2,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","1999","1999","EUR","Euro","0","Units",,,204182572.2,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2000","2000","EUR","Euro","0","Units",,,181073559.6,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2001","2001","EUR","Euro","0","Units",,,176678445.2,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2002","2002","EUR","Euro","0","Units",,,203079248.1,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2003","2003","EUR","Euro","0","Units",,,217496090.9,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2004","2004","EUR","Euro","0","Units",,,179020208.6,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2005","2005","EUR","Euro","0","Units",,,174046925.7,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2006","2006","EUR","Euro","0","Units",,,179766197.6,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2007","2007","EUR","Euro","0","Units",,,169025557.5,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2008","2008","EUR","Euro","0","Units",,,154302670.6,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2009","2009","EUR","Euro","0","Units",,,175000000,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2010","2010","EUR","Euro","0","Units",,,348000000,"B","Break"
"BEL","Belgium","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2011","2011","EUR","Euro","0","Units",,,238691049.1,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2012","2012","EUR","Euro","0","Units",,,522190746,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2013","2013","EUR","Euro","0","Units",,,553251649.4,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2014","2014","EUR","Euro","0","Units",,,388268156.4,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2015","2015","EUR","Euro","0","Units",,,713107241.1,"P","Provisional value"
"BEL","Belgium","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2016","2016","EUR","Euro","0","Units",,,731046931.4,,
"BEL","Belgium","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2017","2017","EUR","Euro","0","Units",,,584586452.8,"P","Provisional value"
"BEL","Belgium","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","1995","1995","EUR","Euro","0","Units",,,282559104.1,,
"BEL","Belgium","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","1996","1996","EUR","Euro","0","Units",,,287680286.1,,
"BEL","Belgium","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","1997","1997","EUR","Euro","0","Units",,,269575892.6,,
"BEL","Belgium","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","1998","1998","EUR","Euro","0","Units",,,260250554.9,,
"BEL","Belgium","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","1999","1999","EUR","Euro","0","Units",,,277739026.8,,
"BEL","Belgium","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2000","2000","EUR","Euro","0","Units",,,252773828.2,,
"BEL","Belgium","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2001","2001","EUR","Euro","0","Units",,,251195884.7,,
"BEL","Belgium","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2002","2002","EUR","Euro","0","Units",,,283366392.7,,
"BEL","Belgium","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2003","2003","EUR","Euro","0","Units",,,303318872.8,,
"BEL","Belgium","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2004","2004","EUR","Euro","0","Units",,,267382747.5,,
"BEL","Belgium","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2005","2005","EUR","Euro","0","Units",,,263301759.4,,
"BEL","Belgium","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2006","2006","EUR","Euro","0","Units",,,290391549.9,,
"BEL","Belgium","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2007","2007","EUR","Euro","0","Units",,,264738825,,
"BEL","Belgium","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2008","2008","EUR","Euro","0","Units",,,255192878.3,,
"BEL","Belgium","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2009","2009","EUR","Euro","0","Units",,,286000000,,
"BEL","Belgium","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2010","2010","EUR","Euro","0","Units",,,532000000,"B","Break"
"BEL","Belgium","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2011","2011","EUR","Euro","0","Units",,,388835418.7,,
"BEL","Belgium","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2012","2012","EUR","Euro","0","Units",,,659112370.2,,
"BEL","Belgium","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2013","2013","EUR","Euro","0","Units",,,691800188.5,,
"BEL","Belgium","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2014","2014","EUR","Euro","0","Units",,,580074487.9,,
"BEL","Belgium","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2015","2015","EUR","Euro","0","Units",,,1131989001,"P","Provisional value"
"BEL","Belgium","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2016","2016","EUR","Euro","0","Units",,,1207581227,,
"BEL","Belgium","I-INV-MTN-RD","Total road spending","EUR_CONST","Constant Euro","2017","2017","EUR","Euro","0","Units",,,938237967.9,"P","Provisional value"
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2005","2005","BGN","Bulgarian Lev","0","Units",,,788000000,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2006","2006","BGN","Bulgarian Lev","0","Units",,,963000000,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2007","2007","BGN","Bulgarian Lev","0","Units",,,1297000000,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2008","2008","BGN","Bulgarian Lev","0","Units",,,641000000,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2009","2009","BGN","Bulgarian Lev","0","Units",,,353000000,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2010","2010","BGN","Bulgarian Lev","0","Units",,,979000000,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2011","2011","BGN","Bulgarian Lev","0","Units",,,1177000000,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2012","2012","BGN","Bulgarian Lev","0","Units",,,1369000000,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2013","2013","BGN","Bulgarian Lev","0","Units",,,1230000000,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2014","2014","BGN","Bulgarian Lev","0","Units",,,1430000000,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2015","2015","BGN","Bulgarian Lev","0","Units",,,2232500000,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2016","2016","BGN","Bulgarian Lev","0","Units",,,619000000,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2017","2017","BGN","Bulgarian Lev","0","Units",,,405300000,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2018","2018","BGN","Bulgarian Lev","0","Units",,,1914000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","BGN","Bulgarian Lev","0","Units",,,532000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","BGN","Bulgarian Lev","0","Units",,,501000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","BGN","Bulgarian Lev","0","Units",,,417000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","BGN","Bulgarian Lev","0","Units",,,501000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","BGN","Bulgarian Lev","0","Units",,,256000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","BGN","Bulgarian Lev","0","Units",,,725000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","BGN","Bulgarian Lev","0","Units",,,1001000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","BGN","Bulgarian Lev","0","Units",,,1146000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","BGN","Bulgarian Lev","0","Units",,,988000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2014","2014","BGN","Bulgarian Lev","0","Units",,,1102000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2015","2015","BGN","Bulgarian Lev","0","Units",,,1641000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","BGN","Bulgarian Lev","0","Units",,,319000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2017","2017","BGN","Bulgarian Lev","0","Units",,,225000000,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","NAT","National currency","2018","2018","BGN","Bulgarian Lev","0","Units",,,1726000000,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","NAT","National currency","2006","2006","BGN","Bulgarian Lev","0","Units",,,176000000,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","NAT","National currency","2007","2007","BGN","Bulgarian Lev","0","Units",,,155000000,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","NAT","National currency","2008","2008","BGN","Bulgarian Lev","0","Units",,,171000000,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","NAT","National currency","2009","2009","BGN","Bulgarian Lev","0","Units",,,58000000,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","NAT","National currency","2010","2010","BGN","Bulgarian Lev","0","Units",,,175000000,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","NAT","National currency","2011","2011","BGN","Bulgarian Lev","0","Units",,,328000000,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","NAT","National currency","2012","2012","BGN","Bulgarian Lev","0","Units",,,388000000,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","NAT","National currency","2013","2013","BGN","Bulgarian Lev","0","Units",,,285000000,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","NAT","National currency","2014","2014","BGN","Bulgarian Lev","0","Units",,,608000000,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","NAT","National currency","2015","2015","BGN","Bulgarian Lev","0","Units",,,1147000000,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","NAT","National currency","2016","2016","BGN","Bulgarian Lev","0","Units",,,125000000,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","NAT","National currency","2017","2017","BGN","Bulgarian Lev","0","Units",,,140000000,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","NAT","National currency","2018","2018","BGN","Bulgarian Lev","0","Units",,,1507000000,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","NAT","National currency","2006","2006","BGN","Bulgarian Lev","0","Units",,,722000000,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","NAT","National currency","2007","2007","BGN","Bulgarian Lev","0","Units",,,850000000,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","NAT","National currency","2008","2008","BGN","Bulgarian Lev","0","Units",,,917000000,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","NAT","National currency","2009","2009","BGN","Bulgarian Lev","0","Units",,,408000000,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","NAT","National currency","2010","2010","BGN","Bulgarian Lev","0","Units",,,940000000,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","NAT","National currency","2011","2011","BGN","Bulgarian Lev","0","Units",,,1156000000,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","NAT","National currency","2012","2012","BGN","Bulgarian Lev","0","Units",,,1364000000,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","NAT","National currency","2013","2013","BGN","Bulgarian Lev","0","Units",,,1191000000,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","NAT","National currency","2014","2014","BGN","Bulgarian Lev","0","Units",,,1298000000,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","NAT","National currency","2015","2015","BGN","Bulgarian Lev","0","Units",,,1911000000,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","NAT","National currency","2016","2016","BGN","Bulgarian Lev","0","Units",,,661000000,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","NAT","National currency","2017","2017","BGN","Bulgarian Lev","0","Units",,,546000000,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","NAT","National currency","2018","2018","BGN","Bulgarian Lev","0","Units",,,2228000000,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,402904182.4,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,492381634.1,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,663155741.9,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,327743123,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,180488802.5,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,500562429.7,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,601799775,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,699969322,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,628898660.4,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,731158605.2,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,1141476634,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,316494529.1,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,207229778.1,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,978627671.5,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,272011453.1,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,256161161.7,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,213211984.9,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,256161161.7,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,130892729.3,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,370692299.8,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,511811023.6,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,585949483.6,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,505164127.2,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,563452295.7,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,839042846.9,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,163104611.9,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,115042437.9,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,882503323.4,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,89988751.41,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,79251457.2,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,87432252.79,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,29655383.99,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,89477451.68,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,167706309.4,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,198384292.9,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,145720421.3,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,310870232.1,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,586460783.3,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,63912465.49,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,71581961.35,,
"BGR","Bulgaria","I-INV-RD-MOTW","Road infrastructure investment: Of which motorway","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,770528683.9,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,369158400.7,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,434604765.3,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,468861846.8,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,208610287.4,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,480621740.5,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,591062480.8,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,697412823.4,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,608957971.2,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,663667041.6,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,977093772.4,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,337969117.5,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,279169649.2,,
"BGR","Bulgaria","I-INV-MTN-RD","Total road spending","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,1139175785,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2005","2005","EUR","Euro","0","Units",,,691087791.5,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2006","2006","EUR","Euro","0","Units",,,664482637.1,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2007","2007","EUR","Euro","0","Units",,,706989063.9,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2008","2008","EUR","Euro","0","Units",,,336491912.8,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2009","2009","EUR","Euro","0","Units",,,191601701.2,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2010","2010","EUR","Euro","0","Units",,,482702439.4,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2011","2011","EUR","Euro","0","Units",,,725059969.9,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2012","2012","EUR","Euro","0","Units",,,796324598.4,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2013","2013","EUR","Euro","0","Units",,,667620658.6,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2014","2014","EUR","Euro","0","Units",,,765611104.9,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2015","2015","EUR","Euro","0","Units",,,1141476634,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2016","2016","EUR","Euro","0","Units",,,380859842.5,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2017","2017","EUR","Euro","0","Units",,,255209086.3,,
"BGR","Bulgaria","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2018","2018","EUR","Euro","0","Units",,,1205206492,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2005","2005","EUR","Euro","0","Units",,,466571960.7,,
"BGR","Bulgaria","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2006","2006","EUR","Euro","0","Units",,,345696574.5,,
